"sample_id","device_timestamp_ns","x_mG","y_mG","z_mG"
"15840","599616165607544436","-990","38","-310"
"15841","599616165612418816","-989","38","-311"
"15842","599616165617293184","-990","40","-311"
"15843","599616165622167680","-989","40","-312"
"15844","599616165627042048","-989","36","-303"
"15845","599616165631916416","-988","36","-306"
"15846","599616165636790784","-987","31","-302"
"15847","599616165641665280","-986","31","-305"
"15848","599616165646539648","-984","34","-310"
"15849","599616165651414016","-985","31","-310"
"15850","599616165656288384","-983","26","-314"
"15851","599616165661162880","-985","30","-313"
"15852","599616165666037248","-984","28","-310"
"15853","599616165670911616","-985","29","-309"
"15854","599616165675786112","-985","28","-308"
"15855","599616165680660480","-988","26","-311"
"15856","599616165685534848","-991","27","-315"
"15857","599616165690409216","-990","31","-311"
"15858","599616165695283712","-991","34","-309"
"15859","599616165700158080","-990","34","-303"
"15860","599616165705032448","-991","31","-301"
"15861","599616165709906816","-991","38","-305"
"15862","599616165714781312","-991","36","-304"
"15863","599616165719655680","-991","33","-302"
"15864","599616165724530048","-990","31","-304"
"15865","599616165729404416","-990","38","-306"
"15866","599616165734278912","-990","35","-308"
"15867","599616165739153280","-989","31","-306"
"15868","599616165744027648","-989","32","-305"
"15869","599616165748902144","-988","35","-308"
"15870","599616165753776512","-990","31","-305"
"15871","599616165758650880","-990","33","-302"
"15872","599616165763525248","-990","33","-305"
"15873","599616165768399744","-991","32","-304"
"15874","599616165773274112","-990","29","-307"
"15875","599616165778148480","-991","32","-304"
"15876","599616165783022926","-991","35","-301"
"15877","599616165787897344","-988","34","-304"
"15878","599616165792771712","-990","35","-305"
"15879","599616165797646208","-991","36","-304"
"15880","599616165802520576","-991","31","-301"
"15881","599616165807394944","-991","34","-304"
"15882","599616165812269312","-991","34","-306"
"15883","599616165817143808","-992","35","-307"
"15884","599616165822018176","-991","34","-307"
"15885","599616165826892544","-991","32","-308"
"15886","599616165831766912","-990","35","-314"
"15887","599616165836641408","-989","38","-308"
"15888","599616165841515776","-987","38","-309"
"15889","599616165846390144","-986","40","-304"
"15890","599616165851264640","-983","42","-304"
"15891","599616165856139008","-985","37","-301"
"15892","599616165861013376","-985","35","-299"
"15893","599616165865887744","-986","36","-299"
"15894","599616165870762240","-990","31","-300"
"15895","599616165875636608","-989","32","-301"
"15896","599616165880510976","-991","33","-303"
"15897","599616165885385344","-990","30","-308"
"15898","599616165890259840","-990","37","-308"
"15899","599616165895134208","-991","35","-306"
"15900","599616165900008576","-990","35","-309"
"15901","599616165904883072","-991","39","-312"
"15902","599616165909757440","-989","37","-316"
"15903","599616165914631808","-990","37","-314"
"15904","599616165919506176","-988","33","-312"
"15905","599616165924380672","-989","30","-313"
"15906","599616165929255040","-988","31","-313"
"15907","599616165934129408","-990","30","-311"
"15908","599616165939003776","-989","31","-312"
"15909","599616165943878272","-989","31","-311"
"15910","599616165948752640","-991","32","-318"
"15911","599616165953627008","-990","35","-317"
"15912","599616165958501426","-990","33","-322"
"15913","599616165963375744","-990","34","-319"
"15914","599616165968250112","-990","33","-322"
"15915","599616165973124608","-990","35","-321"
"15916","599616165977998976","-988","38","-322"
"15917","599616165982873344","-988","35","-321"
"15918","599616165987747712","-988","41","-321"
"15919","599616165992622208","-988","38","-319"
"15920","599616165997496576","-989","36","-315"
"15921","599616166002370944","-990","41","-315"
"15922","599616166007245312","-990","35","-318"
"15923","599616166012119808","-991","39","-314"
"15924","599616166016994176","-990","40","-313"
"15925","599616166021868544","-990","43","-310"
"15926","599616166026743040","-990","35","-302"
"15927","599616166031617408","-989","34","-303"
"15928","599616166036491776","-990","38","-303"
"15929","599616166041366144","-990","42","-316"
"15930","599616166046240640","-992","38","-328"
"15931","599616166051115008","-992","33","-328"
"15932","599616166055989376","-992","40","-337"
"15933","599616166060863744","-992","39","-338"
"15934","599616166065738240","-991","34","-344"
"15935","599616166070612608","-984","37","-327"
"15936","599616166075486976","-978","34","-303"
"15937","599616166080361472","-976","37","-281"
"15938","599616166085235840","-984","29","-280"
"15939","599616166090110208","-990","37","-296"
"15940","599616166094984576","-991","39","-303"
"15941","599616166099859072","-991","37","-305"
"15942","599616166104733440","-990","41","-313"
"15943","599616166109607808","-991","50","-329"
"15944","599616166114482176","-991","48","-339"
"15945","599616166119356672","-990","46","-343"
"15946","599616166124231040","-989","42","-340"
"15947","599616166129105408","-985","45","-334"
"15948","599616166133979926","-984","41","-328"
"15949","599616166138855168","-982","37","-320"
"15950","599616166143730432","-980","40","-315"
"15951","599616166148605696","-982","42","-310"
"15952","599616166153480960","-985","44","-308"
"15953","599616166158356224","-989","48","-304"
"15954","599616166163231360","-990","48","-305"
"15955","599616166168106624","-991","43","-306"
"15956","599616166172981888","-992","41","-308"
"15957","599616166177857152","-992","41","-307"
"15958","599616166182732416","-992","40","-313"
"15959","599616166187607680","-992","39","-313"
"15960","599616166192482944","-992","36","-309"
"15961","599616166197358208","-992","43","-303"
"15962","599616166202233472","-992","34","-306"
"15963","599616166207108736","-992","34","-295"
"15964","599616166211983872","-991","37","-298"
"15965","599616166216859136","-992","33","-296"
"15966","599616166221734400","-991","34","-298"
"15967","599616166226609664","-989","31","-299"
"15968","599616166231484928","-989","33","-303"
"15969","599616166236360192","-988","33","-303"
"15970","599616166241235456","-989","34","-306"
"15971","599616166246110720","-987","30","-307"
"15972","599616166250985984","-988","28","-311"
"15973","599616166255861248","-986","37","-318"
"15974","599616166260736384","-988","32","-313"
"15975","599616166265611648","-986","30","-310"
"15976","599616166270486912","-986","29","-310"
"15977","599616166275362176","-986","31","-303"
"15978","599616166280237440","-984","32","-303"
"15979","599616166285112704","-984","35","-302"
"15980","599616166289987968","-984","32","-301"
"15981","599616166294863232","-985","35","-307"
"15982","599616166299738496","-985","33","-307"
"15983","599616166304613632","-985","30","-309"
"15984","599616166309488954","-986","34","-309"
"15985","599616166314363264","-981","32","-309"
"15986","599616166319237632","-987","30","-306"
"15987","599616166324112128","-987","33","-312"
"15988","599616166328986496","-990","32","-317"
"15989","599616166333860864","-992","35","-316"
"15990","599616166338735232","-990","32","-317"
"15991","599616166343609728","-990","40","-310"
"15992","599616166348484096","-990","36","-301"
"15993","599616166353358464","-990","40","-299"
"15994","599616166358232832","-991","41","-298"
"15995","599616166363107328","-991","41","-302"
"15996","599616166367981696","-992","44","-306"
"15997","599616166372856064","-992","42","-306"
"15998","599616166377730560","-992","38","-308"
"15999","599616166382604928","-993","37","-302"
"16000","599616166387479296","-991","35","-298"
"16001","599616166392353664","-992","36","-297"
"16002","599616166397228160","-992","32","-301"
"16003","599616166402102528","-992","36","-301"
"16004","599616166406976896","-992","36","-297"
"16005","599616166411851264","-989","32","-298"
"16006","599616166416725760","-988","35","-298"
"16007","599616166421600128","-989","31","-294"
"16008","599616166426474496","-989","32","-295"
"16009","599616166431348864","-990","34","-298"
"16010","599616166436223360","-992","33","-297"
"16011","599616166441097728","-992","32","-299"
"16012","599616166445972096","-992","33","-299"
"16013","599616166450846592","-992","32","-296"
"16014","599616166455720960","-992","37","-299"
"16015","599616166460595328","-992","36","-299"
"16016","599616166465469696","-992","38","-301"
"16017","599616166470344192","-991","34","-303"
"16018","599616166475218560","-991","33","-296"
"16019","599616166480092928","-989","40","-294"
"16020","599616166484967444","-989","32","-289"
"16021","599616166489841024","-987","34","-286"
"16022","599616166494714624","-992","34","-286"
"16023","599616166499588096","-992","35","-279"
"16024","599616166504461696","-992","34","-275"
"16025","599616166509335296","-992","33","-275"
"16026","599616166514208768","-992","37","-274"
"16027","599616166519082368","-992","37","-278"
"16028","599616166523955968","-993","36","-279"
"16029","599616166528829440","-993","33","-286"
"16030","599616166533703040","-993","34","-287"
"16031","599616166538576640","-993","32","-287"
"16032","599616166543450112","-991","27","-290"
"16033","599616166548323712","-992","34","-290"
"16034","599616166553197312","-992","30","-289"
"16035","599616166558070784","-990","31","-286"
"16036","599616166562944384","-990","33","-284"
"16037","599616166567817856","-988","28","-282"
"16038","599616166572691456","-990","31","-281"
"16039","599616166577565056","-990","32","-276"
"16040","599616166582438528","-989","28","-276"
"16041","599616166587312128","-991","29","-277"
"16042","599616166592185728","-992","31","-272"
"16043","599616166597059200","-992","36","-273"
"16044","599616166601932800","-992","31","-273"
"16045","599616166606806400","-993","30","-273"
"16046","599616166611679872","-993","30","-276"
"16047","599616166616553472","-994","29","-275"
"16048","599616166621427072","-994","27","-275"
"16049","599616166626300544","-993","28","-273"
"16050","599616166631174144","-993","30","-268"
"16051","599616166636047744","-993","31","-266"
"16052","599616166640921216","-992","29","-261"
"16053","599616166645794816","-992","35","-259"
"16054","599616166650668416","-991","34","-259"
"16055","599616166655541888","-992","33","-258"
"16056","599616166660415452","-992","34","-258"
"16057","599616166665290752","-993","30","-255"
"16058","599616166670166016","-992","32","-257"
"16059","599616166675041280","-991","35","-258"
"16060","599616166679916544","-989","39","-261"
"16061","599616166684791808","-989","37","-261"
"16062","599616166689666944","-990","37","-261"
"16063","599616166694542208","-991","35","-264"
"16064","599616166699417472","-993","37","-272"
"16065","599616166704292736","-995","27","-266"
"16066","599616166709168000","-994","25","-265"
"16067","599616166714043264","-995","28","-266"
"16068","599616166718918528","-993","25","-265"
"16069","599616166723793792","-992","26","-269"
"16070","599616166728669056","-990","26","-259"
"16071","599616166733544192","-986","30","-250"
"16072","599616166738419456","-986","32","-247"
"16073","599616166743294720","-992","30","-252"
"16074","599616166748169984","-992","31","-255"
"16075","599616166753045248","-993","31","-257"
"16076","599616166757920512","-993","28","-259"
"16077","599616166762795776","-992","32","-267"
"16078","599616166767671040","-992","35","-271"
"16079","599616166772546304","-992","29","-268"
"16080","599616166777421440","-993","28","-268"
"16081","599616166782296704","-992","29","-267"
"16082","599616166787171968","-992","27","-264"
"16083","599616166792047232","-992","28","-261"
"16084","599616166796922496","-992","29","-259"
"16085","599616166801797760","-993","29","-255"
"16086","599616166806673024","-992","30","-255"
"16087","599616166811548288","-992","31","-250"
"16088","599616166816423552","-992","36","-249"
