"sample_id","device_timestamp_ns","voltage_uV"
"10123","599616165418515328","-173"
"10124","599616165426208768","-123"
"10125","599616165433902336","-127"
"10126","599616165441595904","-135"
"10127","599616165449289344","-98"
"10128","599616165456982912","-86"
"10129","599616165464676480","-84"
"10130","599616165472370048","-69"
"10131","599616165480063488","-55"
"10132","599616165487757056","-50"
"10133","599616165495450624","-43"
"10134","599616165503144064","-31"
"10135","599616165510837632","-19"
"10136","599616165518531200","-9"
"10137","599616165526224768","12"
"10138","599616165533918208","36"
"10139","599616165541611776","45"
"10140","599616165549305344","65"
"10141","599616165556998784","91"
"10142","599616165564692352","106"
"10143","599616165572385920","115"
"10144","599616165580079488","132"
"10145","599616165587772928","142"
"10146","599616165595466496","132"
"10147","599616165603160034","130"
"10148","599616165610853632","120"
"10149","599616165618547200","94"
"10150","599616165626240640","55"
"10151","599616165633934208","12"
"10152","599616165641627776","-28"
"10153","599616165649321344","-57"
"10154","599616165657014784","-72"
"10155","599616165664708352","-86"
"10156","599616165672401920","-103"
"10157","599616165680095360","-101"
"10158","599616165687788928","-94"
"10159","599616165695482496","-94"
"10160","599616165703176064","-86"
"10161","599616165710869504","-69"
"10162","599616165718563072","-62"
"10163","599616165726256640","-67"
"10164","599616165733950208","-65"
"10165","599616165741643648","-60"
"10166","599616165749337216","-60"
"10167","599616165757030784","-55"
"10168","599616165764724224","-48"
"10169","599616165772417792","-43"
"10170","599616165780111360","-41"
"10171","599616165787804928","-43"
"10172","599616165795498368","-41"
"10173","599616165803191936","-36"
"10174","599616165810885504","-31"
"10175","599616165818578944","-33"
"10176","599616165826272512","-33"
"10177","599616165833966080","-33"
"10178","599616165841659648","-36"
"10179","599616165849353088","-31"
"10180","599616165857046656","-31"
"10181","599616165864740224","-41"
"10182","599616165872433664","-48"
"10183","599616165880127232","-53"
"10184","599616165887820800","-60"
"10185","599616165895514368","-57"
"10186","599616165903207808","-31"
"10187","599616165910901376","4"
"10188","599616165918594944","21"
"10189","599616165926288384","16"
"10190","599616165933981952","9"
"10191","599616165941675520","-4"
"10192","599616165949369088","-28"
"10193","599616165957062528","-36"
"10194","599616165964756096","-24"
"10195","599616165972449664","-24"
"10196","599616165980143232","-33"
"10197","599616165987836672","-36"
"10198","599616165995530240","-38"
"10199","599616166003223808","-60"
"10200","599616166010917248","-123"
"10201","599616166018610816","-173"
"10202","599616166026304384","-53"
"10203","599616166033997952","308"
"10204","599616166041691392","702"
"10205","599616166049384960","723"
"10206","599616166057078528","270"
"10207","599616166064771968","-123"
"10208","599616166072465536","-149"
"10209","599616166080159104","-118"
"10210","599616166087852672","-139"
"10211","599616166095546112","-115"
"10212","599616166103239680","-84"
"10213","599616166110933248","-84"
"10214","599616166118626688","-79"
"10215","599616166126320256","-65"
"10216","599616166134013824","-53"
"10217","599616166141707392","-50"
"10218","599616166149400832","-41"
"10219","599616166157094400","-24"
"10220","599616166164787874","-12"
"10221","599616166172481536","-7"
"10222","599616166180175232","4"
"10223","599616166187868928","24"
"10224","599616166195562496","48"
"10225","599616166203256192","62"
"10226","599616166210949888","72"
"10227","599616166218643584","94"
"10228","599616166226337280","110"
"10229","599616166234030848","120"
"10230","599616166241724544","120"
"10231","599616166249418240","108"
"10232","599616166257111936","96"
"10233","599616166264805632","77"
"10234","599616166272499328","45"
"10235","599616166280192896","9"
"10236","599616166287886592","-28"
"10237","599616166295580288","-67"
"10238","599616166303273984","-96"
"10239","599616166310967680","-110"
"10240","599616166318661248","-125"
"10241","599616166326354944","-132"
"10242","599616166334048640","-125"
"10243","599616166341742336","-120"
"10244","599616166349436032","-125"
"10245","599616166357129600","-123"
"10246","599616166364823296","-120"
"10247","599616166372516992","-115"
"10248","599616166380210688","-113"
"10249","599616166387904384","-106"
"10250","599616166395597952","-96"
"10251","599616166403291648","-98"
"10252","599616166410985344","-101"
"10253","599616166418679040","-94"
"10254","599616166426372736","-91"
"10255","599616166434066304","-94"
"10256","599616166441760000","-89"
"10257","599616166449453696","-79"
"10258","599616166457147392","-74"
"10259","599616166464841088","-77"
"10260","599616166472534784","-74"
"10261","599616166480228352","-72"
"10262","599616166487922048","-82"
"10263","599616166495615744","-79"
"10264","599616166503309440","-69"
"10265","599616166511003136","-72"
"10266","599616166518696704","-74"
"10267","599616166526390400","-74"
"10268","599616166534084096","-96"
"10269","599616166541777792","-108"
"10270","599616166549471488","-98"
"10271","599616166557165056","-72"
"10272","599616166564858752","-26"
"10273","599616166572552448","2"
"10274","599616166580246144","-9"
"10275","599616166587939840","-26"
"10276","599616166595633408","-38"
"10277","599616166603327104","-55"
"10278","599616166611020800","-57"
"10279","599616166618714496","-57"
"10280","599616166626408192","-65"
"10281","599616166634101760","-62"
"10282","599616166641795456","-62"
"10283","599616166649489152","-69"
"10284","599616166657182848","-91"
"10285","599616166664876544","-156"
"10286","599616166672570240","-197"
"10287","599616166680263808","-50"
"10288","599616166687957504","294"
"10289","599616166695651200","634"
"10290","599616166703344896","610"
"10291","599616166711038592","137"
"10292","599616166718732160","-226"
"10293","599616166726425888","-212"
"10294","599616166734119296","-156"
"10295","599616166741812736","-164"
"10296","599616166749506176","-127"
"10297","599616166757199744","-101"
"10298","599616166764893184","-115"
"10299","599616166772586624","-110"
"10300","599616166780280064","-84"
"10301","599616166787973504","-72"
"10302","599616166795666944","-67"
"10303","599616166803360512","-55"
"10304","599616166811053952","-48"
"10305","599616166818747392","-41"
"10306","599616166826440832","-31"
"10307","599616166834134272","-19"
"10308","599616166841827712","2"
"10309","599616166849521280","26"
"10310","599616166857214720","45"
"10311","599616166864908160","62"
"10312","599616166872601600","72"
"10313","599616166880295040","94"
"10314","599616166887988480","115"
"10315","599616166895682048","113"
"10316","599616166903375488","98"
"10317","599616166911068928","89"
"10318","599616166918762368","62"
"10319","599616166926455808","16"
"10320","599616166934149376","-31"
"10321","599616166941842816","-69"
"10322","599616166949536256","-108"
"10323","599616166957229696","-135"
"10324","599616166964923136","-152"
"10325","599616166972616576","-164"
"10326","599616166980310144","-168"
"10327","599616166988003584","-164"
"10328","599616166995697024","-159"
"10329","599616167003390464","-159"
"10330","599616167011083904","-156"
"10331","599616167018777344","-152"
"10332","599616167026470912","-144"
"10333","599616167034164352","-135"
"10334","599616167041857792","-130"
"10335","599616167049551232","-130"
"10336","599616167057244672","-118"
"10337","599616167064938240","-110"
"10338","599616167072631680","-108"
"10339","599616167080325120","-101"
"10340","599616167088018560","-101"
"10341","599616167095712000","-103"
"10342","599616167103405440","-98"
"10343","599616167111099008","-101"
"10344","599616167118792448","-101"
"10345","599616167126485888","-91"
"10346","599616167134179328","-86"
"10347","599616167141872768","-96"
"10348","599616167149566208","-96"
"10349","599616167157259776","-94"
"10350","599616167164953216","-101"
"10351","599616167172646656","-98"
"10352","599616167180340096","-106"
"10353","599616167188033536","-123"
"10354","599616167195726976","-120"
"10355","599616167203420544","-101"
"10356","599616167211113984","-82"
"10357","599616167218807424","-55"
"10358","599616167226500864","-33"
"10359","599616167234194304","-31"
"10360","599616167241887872","-43"
"10361","599616167249581312","-67"
"10362","599616167257274752","-86"
"10363","599616167264968192","-84"
"10364","599616167272661632","-82"
"10365","599616167280355072","-84"
"10366","599616167288048642","-84"
"10367","599616167295742080","-79"
"10368","599616167303435520","-79"
"10369","599616167311128960","-101"
"10370","599616167318822528","-161"
"10371","599616167326515968","-183"
"10372","599616167334209408","-26"
"10373","599616167341902848","299"
"10374","599616167349596288","593"
"10375","599616167357289728","501"
"10376","599616167364983296","2"
"10377","599616167372676736","-294"
"10378","599616167380370176","-212"
"10379","599616167388063616","-154"
"10380","599616167395757056","-168"
"10381","599616167403450496","-137"
"10382","599616167411144064","-113"
"10383","599616167418837504","-103"
"10384","599616167426530944","-82"
"10385","599616167434224384","-74"
"10386","599616167441917824","-74"
"10387","599616167449611264","-60"
"10388","599616167457304832","-45"
"10389","599616167464998272","-48"
"10390","599616167472691712","-38"
"10391","599616167480385152","-14"
"10392","599616167488078592","2"
"10393","599616167495772160","16"
"10394","599616167503465600","38"
"10395","599616167511159040","55"
"10396","599616167518852480","77"
"10397","599616167526545920","110"
"10398","599616167534239360","127"
"10399","599616167541932928","127"
"10400","599616167549626368","123"
"10401","599616167557319808","106"
"10402","599616167565013248","82"
"10403","599616167572706688","67"
"10404","599616167580400128","41"
"10405","599616167588093696","-14"
"10406","599616167595787136","-60"
"10407","599616167603480576","-98"
"10408","599616167611174016","-132"
"10409","599616167618867456","-147"
"10410","599616167626561024","-159"
"10411","599616167634254464","-171"
"10412","599616167641947904","-164"
"10413","599616167649641344","-154"
"10414","599616167657334784","-152"
"10415","599616167665028224","-152"
"10416","599616167672721792","-142"
"10417","599616167680415232","-130"
"10418","599616167688108672","-120"
"10419","599616167695802112","-115"
"10420","599616167703495552","-108"
"10421","599616167711188992","-103"
"10422","599616167718882560","-103"
"10423","599616167726576000","-96"
"10424","599616167734269440","-82"
"10425","599616167741962880","-82"
"10426","599616167749656320","-96"
"10427","599616167757349760","-91"
"10428","599616167765043328","-77"
"10429","599616167772736768","-82"
"10430","599616167780430208","-89"
"10431","599616167788123648","-86"
"10432","599616167795817088","-86"
"10433","599616167803510656","-91"
"10434","599616167811204096","-91"
"10435","599616167818897536","-89"
"10436","599616167826590976","-94"
"10437","599616167834284416","-103"
"10438","599616167841977856","-106"
"10439","599616167849671396","-103"
"10440","599616167857365248","-84"
"10441","599616167865059072","-41"
"10442","599616167872753024","-14"
"10443","599616167880446848","-14"
"10444","599616167888140800","-26"
"10445","599616167895834624","-50"
"10446","599616167903528576","-69"
"10447","599616167911222400","-69"
"10448","599616167918916352","-69"
"10449","599616167926610176","-77"
"10450","599616167934304000","-79"
"10451","599616167941997952","-74"
"10452","599616167949691776","-77"
"10453","599616167957385728","-108"
"10454","599616167965079552","-161"
"10455","599616167972773504","-173"
"10456","599616167980467328","-26"
"10457","599616167988161152","308"
"10458","599616167995855104","629"
"10459","599616168003548928","542"
"10460","599616168011242880","33"
"10461","599616168018936704","-272"
"10462","599616168026630656","-195"
"10463","599616168034324480","-144"
"10464","599616168042018432","-161"
"10465","599616168049712256","-123"
"10466","599616168057406080","-96"
"10467","599616168065100032","-94"
"10468","599616168072793856","-82"
"10469","599616168080487808","-79"
"10470","599616168088181632","-77"
"10471","599616168095875584","-65"
"10472","599616168103569408","-50"
"10473","599616168111263360","-41"
"10474","599616168118957184","-41"
"10475","599616168126651008","-33"
"10476","599616168134344960","-2"
"10477","599616168142038784","26"
"10478","599616168149732736","28"
"10479","599616168157426560","45"
"10480","599616168165120512","79"
